step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,nameOrig,nameDest,isFraud
134.0,112597.10323214541,2785810.585275132,0.0,0.0,0.0,DEBIT,C8437630809,M6017739519,0
234.0,4888.650590355368,0.0,0.0,442227.55263412156,2284269.9187825187,PAYMENT,C2201088794,M37555838,0
536.0,7782426.598133027,10000000.0,0.0,0.0,0.0,CASH_OUT,C8746146271,M1956527716,1
179.0,169054.61913747946,0.0,0.0,0.0,0.0,PAYMENT,C7379090959,M8014797193,0
203.0,14582.726951141323,0.0,0.0,0.0,0.0,PAYMENT,C4887933408,M2966851778,0
400.0,72683.22547583362,0.0,0.0,0.0,1124018.7200235026,CASH_IN,C5887174783,M103331379,0
402.0,11373.601166647466,0.0,0.0,0.0,0.0,DEBIT,C3337995095,M6668000052,0
720.0,845748.778534786,415749.32083952986,0.0,0.0,0.0,TRANSFER,C2710314035,M4271431411,1
202.0,40979.40098541701,9909837.95508312,0.0,0.0,556162.630006773,DEBIT,C5493110243,M4106754604,0
491.0,123207.21907775472,0.0,0.0,0.0,0.0,TRANSFER,C5913824354,M4392919854,0
378.0,49186.49041964822,0.0,0.0,2229043.8161282167,0.0,DEBIT,C6093445037,M9794092871,0
304.0,118890.08297930818,0.0,0.0,0.0,0.0,DEBIT,C9335514599,M4914491234,0
234.0,17070.76861805337,5956.749248894514,3708599.423607443,0.0,0.0,CASH_OUT,C9648573435,M6389220558,0
226.0,174839.86667095864,9064.04281155101,25532444.110241294,0.0,0.0,PAYMENT,C4738638967,M1150139746,0
284.0,185519.24580741444,24373160.47877401,181107.05563266383,0.0,0.0,PAYMENT,C9350762071,M579712537,0
43.0,6538.367281202015,0.0,0.0,0.0,0.0,PAYMENT,C2743879207,M2456293469,0
8.0,149692.0598173567,26487755.227837916,0.0,0.0,0.0,PAYMENT,C5325778568,M3102362298,0
174.0,159058.77629132368,211700.68527925215,0.0,0.0,0.0,CASH_OUT,C5314946972,M3062720484,1
380.0,19470.974350962286,0.0,0.0,0.0,0.0,CASH_OUT,C605947414,M7748729095,0
375.0,169336.05248906286,1745885.969169438,0.0,0.0,0.0,DEBIT,C4664824307,M7065662324,0
183.0,290790.2423886819,0.0,0.0,0.0,739673.4384154419,PAYMENT,C9951472961,M6631154054,0
241.0,625.746536274023,9606.489223200935,0.0,0.0,0.0,CASH_OUT,C790335807,M9050556273,1
19.0,232689.2244013073,0.0,0.0,0.0,0.0,PAYMENT,C6429617793,M4363468279,0
140.0,345.13528001302666,248546.78139147998,119035.69955349354,0.0,0.0,PAYMENT,C3736222657,M5502523467,0
546.0,101541.8547734962,0.0,0.0,156853.63326273276,589543.2345341548,PAYMENT,C5748186761,M5614503522,0
330.0,24020.988227321075,105962.8889317465,29010055.17810147,0.0,0.0,TRANSFER,C2289818257,M7027474091,0
397.0,342296.0899084153,0.0,0.0,0.0,0.0,CASH_OUT,C1641871567,M2348180884,0
694.0,491540.84611146734,0.0,0.0,0.0,0.0,DEBIT,C3677416719,M6335214763,0
378.0,406287.73561629024,10332932.045977319,0.0,0.0,16485175.3971986,PAYMENT,C983383843,M9491923913,0
178.0,133402.79657039227,0.0,0.0,824270.2913835562,664723.2644119655,DEBIT,C4530625502,M3341178682,0
706.0,50481.534042522784,0.0,0.0,431702.5815688873,10968377.132118003,DEBIT,C6657257686,M1983041641,0
349.0,113590.96669710935,16265.25407103939,0.0,0.0,2072090.6872054867,PAYMENT,C2760799832,M9009762521,0
15.0,232713.58358498468,0.0,0.0,0.0,44337.83327693455,TRANSFER,C8740050618,M3919150344,0
258.0,28087.78714491241,0.0,0.0,0.0,0.0,PAYMENT,C3699412428,M567072694,0
157.0,242801.00731968414,14566228.466047328,73839.80533604734,2776211.817294087,11914.776792777744,DEBIT,C5531567815,M3672904317,0
36.0,140560.4527422284,32770310.119402774,31231697.001440357,36582726.576906964,66752447.45048392,DEBIT,C9329966927,M9537689496,0
185.0,4965.171031788841,0.0,0.0,0.0,0.0,TRANSFER,C1680722511,M4710631039,0
276.0,12625.480683476659,0.0,0.0,0.0,0.0,DEBIT,C1767903436,M1338027871,0
652.0,916765.223404454,271382.75685616146,0.0,0.0,0.0,TRANSFER,C9864634680,M6130053644,1
352.0,257624.89236876226,32236264.490129028,0.0,5803401.547084069,10716582.816679843,DEBIT,C7570878324,M5639633704,0
332.0,95049.68543545442,0.0,0.0,0.0,0.0,PAYMENT,C4508865032,M2186344634,0
36.0,90032.62104899315,0.0,246158.18450826753,0.0,0.0,PAYMENT,C7327095238,M6526311956,0
154.0,273611.1354498013,4531309.643436569,144933.26629636856,3724881.708345031,5774099.222573006,DEBIT,C2998525406,M9066300898,0
253.0,229154.10937245915,21328265.189412903,32846290.3464008,933960.8723825258,9443104.494211828,PAYMENT,C228961510,M5453654239,0
61.0,138720.53116420854,86749.84216828723,20994105.891520686,264769.446009628,0.0,PAYMENT,C5701661104,M6814824731,0
580.0,13835.520735819882,32648557.87487161,397275.6254344175,0.0,0.0,DEBIT,C1851042444,M4128110249,0
153.0,2205.521222376457,27651.45833274509,0.0,11253348.881620016,5438868.455377069,TRANSFER,C3971158352,M5145289002,1
33.0,415960.9608550737,0.0,0.0,1615446.4101912668,7427698.444723399,DEBIT,C6601614776,M9199751467,0
157.0,23672.904237050057,0.0,0.0,0.0,865832.0593378976,PAYMENT,C3833594477,M585537313,0
15.0,283903.9089187406,832.9383504855953,0.0,823478.4442280555,0.0,TRANSFER,C6237960228,M9875187549,0
657.0,625250.9478742036,255706.79610657998,0.0,0.0,0.0,TRANSFER,C1743546545,M3176613858,1
139.0,167536.07916617242,2703181.9082546174,0.0,0.0,1937603.7365674686,CASH_OUT,C2574460764,M9164505183,0
684.0,243747.53350111653,32793237.46888742,32346047.48157105,0.0,0.0,DEBIT,C2523063698,M7502214959,0
253.0,78592.29305137135,5327.834890843098,0.0,0.0,0.0,PAYMENT,C6613008814,M2604861828,0
2.0,6175192.042757349,596285.8823942837,0.0,0.0,0.0,TRANSFER,C1245485790,M7590162170,1
133.0,4865.7942664704715,0.0,55414.84991731938,0.0,0.0,PAYMENT,C6482854920,M9069460808,0
207.0,19244.65961620673,0.0,0.0,17120.41804729286,0.0,PAYMENT,C2462624346,M7628181375,0
285.0,14650.979578820765,0.0,0.0,0.0,0.0,DEBIT,C7351652878,M4653108193,0
2.0,388835.8714935198,603791.5309511095,0.0,0.0,0.0,TRANSFER,C3080597089,M1346306640,1
164.0,276375.56965412875,7446.480380101438,0.0,15480605.12487088,643152.2875659765,DEBIT,C9369333036,M4283180693,0
363.0,433.3845174715647,3053.632476977082,0.0,0.0,0.0,TRANSFER,C2742289907,M4716651827,1
160.0,2888.7343961507595,20476.01532302057,0.0,0.0,0.0,PAYMENT,C9136192265,M4908674393,0
396.0,166906.5503578039,103602.96657551706,3926998.173506831,806120.418356686,3498942.348234006,PAYMENT,C4917488418,M3799910301,0
598.0,84849.41743126138,0.0,0.0,0.0,0.0,CASH_OUT,C1726116039,M8760937766,0
178.0,18041.787818045213,0.0,0.0,311644.9551238541,10818556.94850459,DEBIT,C4496643681,M1693730277,0
692.0,2245120.5143052945,965510.7447633349,0.0,0.0,0.0,CASH_OUT,C4525958624,M7718100115,1
657.0,3283.2449413020713,6581963.445842396,0.0,0.0,0.0,DEBIT,C460901464,M7301053332,0
209.0,165330.69707553502,3288809.5777992043,0.0,7046102.821371835,155374.22669990108,PAYMENT,C6187449257,M6991954096,0
704.0,10000000.0,1057067.5363502218,0.0,0.0,0.0,TRANSFER,C1939317827,M7181759454,1
366.0,118102.42529922248,102491.42448983932,0.0,0.0,0.0,TRANSFER,C7115186083,M6668641949,1
372.0,15579.81875442003,0.0,0.0,0.0,0.0,PAYMENT,C7497680969,M6856493154,0
308.0,310933.9592830655,261.47687329875606,0.0,0.0,0.0,PAYMENT,C145590457,M7839200279,0
261.0,9751.091760206082,0.0,0.0,4381201.482654936,0.0,PAYMENT,C114946423,M2222520931,0
109.0,550388.5356059615,254752.30399343616,0.0,0.0,0.0,TRANSFER,C809208598,M9792211331,1
411.0,388178.84711685224,0.0,0.0,21875192.432407666,66318490.63791765,PAYMENT,C2942873640,M8371071826,0
93.0,144355.37476616056,0.0,0.0,0.0,0.0,DEBIT,C1279775346,M2060178763,0
548.0,13603.45545535505,24315.76001173092,0.0,0.0,0.0,CASH_OUT,C7904449966,M4135306872,0
201.0,1072.5896954539357,7462260.113989071,10420378.791629704,0.0,0.0,PAYMENT,C9154552002,M1608908389,0
337.0,1236996.7328884306,0.0,0.0,0.0,0.0,DEBIT,C5669580673,M7124614719,0
379.0,4994405.369231563,6528631.9093396375,0.0,0.0,0.0,CASH_OUT,C1934298195,M388449553,1
20.0,220428.08686922627,3918.5710355831434,0.0,6232535.067554262,3006381.7319106455,DEBIT,C553383279,M8692207450,0
130.0,52586.44423173407,0.0,160444.83941169805,0.0,0.0,PAYMENT,C9956504574,M4047503282,0
274.0,2012.977710815686,0.0,4865881.563896157,0.0,0.0,PAYMENT,C2199864738,M6800536818,0
396.0,93383.45873418736,2056.0076837484535,0.0,0.0,99429.27851106592,DEBIT,C8736305436,M5972188798,0
524.0,4266.9627154355085,4358.103985733971,0.0,0.0,0.0,CASH_OUT,C144470026,M3449848966,1
460.0,13940.077384135217,116633.25710436724,0.0,0.0,0.0,CASH_OUT,C5908510862,M2977262768,1
183.0,107684.20226806148,190746.2566960095,0.0,0.0,0.0,PAYMENT,C1685273590,M724441894,0
577.0,215534.05765058467,0.0,0.0,10261416.388163948,2301456.304082932,CASH_OUT,C711733815,M2255305568,0
164.0,1814448.9896610754,1159543.9161284391,0.0,0.0,0.0,CASH_OUT,C9297302352,M3107785039,1
525.0,1604058.2738226221,657459.2106439589,0.0,3287898.7792442734,103193052.62302136,CASH_OUT,C2887156405,M2230361446,1
262.0,10409.829644866222,156063.5718477741,0.0,0.0,0.0,DEBIT,C8286201382,M1473678732,0
333.0,369365.0366696489,0.0,0.0,4919331.555444087,34413841.76210765,DEBIT,C6914123805,M339903284,0
182.0,93683.5426423862,365103.91732702596,0.0,0.0,0.0,TRANSFER,C7291030848,M8986140274,1
323.0,50479.34349577098,0.0,0.0,0.0,0.0,DEBIT,C2513069590,M1934014027,0
215.0,8239.99923031202,0.0,0.0,0.0,0.0,DEBIT,C1430048497,M7287878432,0
307.0,400588.7065355089,384514.1284316181,0.0,0.0,6817620.547177153,DEBIT,C8794590886,M8747485490,0
728.0,3200523.071737639,1537144.6598577662,0.0,0.0,0.0,CASH_OUT,C5408192392,M1399835304,1
399.0,210948.04911237393,26282.538536126765,0.0,0.0,2590625.1811243976,CASH_OUT,C5274320681,M8045802858,0
134.0,8000.549621560888,0.0,0.0,0.0,0.0,CASH_OUT,C5662977902,M3355697938,0
204.0,1796.9193301186021,0.0,0.0,0.0,0.0,DEBIT,C8061303875,M5401650887,0
482.0,2045372.652460198,702960.7032437349,0.0,0.0,10000000.0,CASH_OUT,C1006480678,M8958509766,1
136.0,1094777.7939759044,51852.63282299259,0.0,0.0,0.0,CASH_OUT,C2096339955,M4571561071,0
262.0,2313.5428711808254,25817.174199221496,83874.15191781793,0.0,0.0,PAYMENT,C2827145884,M446522170,0
355.0,58508.69412137786,0.0,0.0,0.0,0.0,PAYMENT,C1734677251,M6782374551,0
399.0,154155.57743190517,0.0,0.0,6153454.416250831,0.0,CASH_IN,C5865871660,M5871570001,0
431.0,84617.07533518213,172079.76826220338,0.0,4458087.484410315,184371360.65978953,CASH_OUT,C1304433970,M2359977832,1
139.0,51929.775791965294,22918.97639411093,32313339.702676713,0.0,0.0,DEBIT,C3381817649,M3553979103,0
514.0,89370.10779256192,17731717.569790144,277115.8940131703,0.0,59620.47199505834,DEBIT,C1275475036,M3212021934,0
41.0,328317.08325041295,504344.5348419383,0.0,0.0,0.0,TRANSFER,C4898622576,M4412002709,1
140.0,423417.98593514296,61169.94189474987,0.0,36510288.63820821,4568577.712832324,PAYMENT,C2964947988,M5761777173,0
350.0,15584.653243719928,9289266.223636972,4242971.58492492,0.0,1154383.323867412,DEBIT,C7595282605,M9765900470,0
138.0,8730.816385304459,0.0,0.0,0.0,0.0,CASH_OUT,C2550720843,M660100891,0
183.0,2332523.504506067,1255777.9925139495,0.0,0.0,0.0,CASH_OUT,C7603946577,M2311727652,1
379.0,1769391.3746064187,0.0,0.0,12681049.916851887,10929523.472863426,PAYMENT,C1761716919,M6557518040,0
526.0,218266.29394954708,0.0,0.0,0.0,0.0,DEBIT,C3388786639,M9324650777,0
315.0,125748.24304388111,0.0,0.0,355792.9117172801,288939.30868481536,PAYMENT,C9061899745,M7879665910,0
309.0,338807.12942237133,0.0,0.0,0.0,90054.24795511138,PAYMENT,C3327096425,M5807259512,0
211.0,1132259.980204474,0.0,0.0,2552150.397987035,79495942.4326778,PAYMENT,C1717000231,M277567975,0
277.0,370180.7716431772,0.0,0.0,1035558.0623746773,0.0,CASH_OUT,C3576550511,M6718436946,0
203.0,74985.47355138024,0.0,0.0,0.0,840160.6415592615,CASH_OUT,C9780870320,M4492392022,0
207.0,23126.658446501773,8904.638729363996,0.0,0.0,0.0,DEBIT,C4266920914,M9477238250,0
675.0,371977.5367819612,299884.14434233506,0.0,0.0,0.0,CASH_OUT,C8262982817,M5369225447,1
140.0,14881.78389356644,0.0,0.0,0.0,0.0,PAYMENT,C9312531432,M5041254944,0
257.0,12698.308233824753,0.0,0.0,0.0,0.0,PAYMENT,C8563391578,M8119717271,0
396.0,6027.9149352809945,0.0,0.0,0.0,0.0,PAYMENT,C7374368956,M115944854,0
16.0,566697.4509810105,0.0,0.0,2357955.556117055,34266462.95722513,PAYMENT,C6092862899,M8552681741,0
157.0,10199.912033682225,783459.9251322487,0.0,0.0,0.0,PAYMENT,C8519688772,M2436444083,0
133.0,298581.0764931012,1752710.6338990575,54756.92859037272,0.0,0.0,PAYMENT,C6105476982,M9288105437,0
10.0,152953.83521338156,101812.41122776958,0.0,0.0,0.0,CASH_OUT,C4915044724,M447048162,0
9.0,10732.689971558313,259216.0290845002,32752717.61976834,0.0,0.0,DEBIT,C8269490415,M367467936,0
332.0,37092.91525600596,1504785.161666428,0.0,0.0,0.0,DEBIT,C7775342858,M2870404648,0
477.0,1453854.977924862,2330152.4983564895,0.0,44108.85057819796,0.0,TRANSFER,C9067676268,M2635929516,1
291.0,10000000.0,10000000.0,0.0,0.0,2650205.9000330577,CASH_OUT,C7641545674,M6062840346,1
282.0,9518.210097812816,259.03617365503476,0.0,0.0,0.0,PAYMENT,C8586012507,M1947017325,0
582.0,10000000.0,2269789.703834833,0.0,0.0,105540103.64391163,CASH_OUT,C251985525,M3652687357,1
636.0,126362.54146904277,39391.43094908354,0.0,0.0,0.0,CASH_OUT,C8001305996,M7716557431,1
180.0,1462086.0183279165,449.7961614290416,0.0,18282946.743988533,9011087.711664889,TRANSFER,C383233181,M6539630851,0
318.0,23476.64222477375,0.0,0.0,0.0,0.0,DEBIT,C3964799306,M6467644037,0
421.0,10000000.0,3275830.3343538283,0.0,0.0,0.0,CASH_OUT,C411334896,M7143619815,1
143.0,1444168.0087269275,451644.3901426217,0.0,210562.77184269854,1165311.546771742,CASH_OUT,C4170647533,M182346473,1
591.0,34712.57833825805,902290.2725752238,0.0,0.0,0.0,CASH_OUT,C8444774880,M3246705378,0
355.0,291036.6471105757,0.0,0.0,2783029.3102185624,6681843.8322709305,CASH_OUT,C8681985586,M676241457,0
133.0,1370.2242843294982,0.0,0.0,0.0,0.0,CASH_OUT,C6573615187,M1027424808,0
491.0,12154.32587187946,13402.459194144627,388974.60414639104,0.0,0.0,CASH_OUT,C486371397,M2304795726,0
408.0,991878.6019968339,768052.3621256169,0.0,220241157.23560956,10004306.916426068,CASH_OUT,C1173016153,M7324040848,1
400.0,204835.35088523946,1105.8755055822548,19828.608256791333,3846978.845553862,11809430.203797428,PAYMENT,C3428309885,M9838535572,0
383.0,300698.97133328253,47994.80140230131,0.0,9017902.172188735,1158547.1634003788,DEBIT,C4978594511,M8823319739,0
232.0,1276.5170794642538,3672.9984201671623,0.0,0.0,0.0,DEBIT,C7735808508,M675851718,0
76.0,172602.02435457986,278693.05300022993,0.0,0.0,0.0,CASH_OUT,C7454140297,M4231224139,1
199.0,946138.7174322807,974628.8141626136,0.0,0.0,0.0,CASH_OUT,C8638128366,M7670212485,1
18.0,8181.32322240505,28706.00159870223,72099.42597485508,0.0,0.0,TRANSFER,C9283977680,M9055848023,0
176.0,51541.09894261163,0.0,0.0,0.0,0.0,DEBIT,C2707779240,M6055113518,0
151.0,4238833.82582044,1310867.7130963323,0.0,0.0,0.0,CASH_OUT,C2581168414,M8119675437,1
356.0,1797.117927751376,0.0,0.0,0.0,0.0,CASH_OUT,C4750363479,M7966749135,0
272.0,10000000.0,4612835.565803128,0.0,0.0,0.0,TRANSFER,C8027195089,M7622248685,1
525.0,0.0,862.798817804397,0.0,0.0,0.0,TRANSFER,C3014382438,M4117715146,1
303.0,46966.092908757666,0.0,0.0,0.0,0.0,CASH_OUT,C7663515938,M6857915214,0
254.0,31252.299542724013,0.0,0.0,0.0,130531.48088982273,DEBIT,C2522451411,M5114991764,0
157.0,528306.1875842346,132312.3387865182,53498.916070985004,136301284.5420859,168058507.38,PAYMENT,C5333003808,M1467117749,0
369.0,239048.6556285429,0.0,0.0,0.0,0.0,CASH_OUT,C1513719625,M2276549525,0
548.0,1262261.233646127,1031378.793235296,0.0,0.0,130082.9024256642,TRANSFER,C3115927586,M5399695638,1
186.0,168161.60838920908,29802525.009908553,0.0,0.0,0.0,PAYMENT,C218550971,M4802734476,0
251.0,13666.620860275812,0.0,0.0,0.0,0.0,DEBIT,C6140224273,M6694359411,0
208.0,161957.06936427602,7518868.908456751,0.0,0.0,0.0,CASH_OUT,C5802233112,M9095678868,0
399.0,30841.874647788634,0.0,0.0,403362.1680920874,1069977.94187938,PAYMENT,C8099180888,M8484587166,0
283.0,9551.025718422594,329031.60764591023,6516102.191492398,0.0,0.0,CASH_OUT,C6964870998,M1368445276,0
237.0,620614.6980899102,0.0,0.0,61468.15660168615,7985379.831156848,DEBIT,C8888616411,M5810863815,0
150.0,174757.480385313,110693.78332303093,0.0,0.0,0.0,CASH_OUT,C60246752,M340743169,1
475.0,1650611.1104593722,1302590.2266155423,0.0,0.0,0.0,CASH_OUT,C5230431247,M3982763346,1
262.0,10000000.0,10000000.0,0.0,0.0,0.0,TRANSFER,C7959068572,M9809875992,1
326.0,974514.8433340042,0.0,0.0,0.0,0.0,CASH_IN,C6471071628,M4141379676,0
229.0,243.22564455750862,0.0,0.0,0.0,0.0,CASH_OUT,C3761875470,M419621492,0
301.0,16369.03263162895,6816348.19136898,0.0,0.0,0.0,DEBIT,C6905238744,M5083025976,0
307.0,181706.0198003869,0.0,0.0,0.0,0.0,DEBIT,C5741056232,M2981260822,0
278.0,6879150.6304688165,4949305.186854541,0.0,0.0,0.0,CASH_OUT,C3286900985,M9857378508,1
137.0,2994.8823690161444,0.0,0.0,0.0,205705.44179146463,DEBIT,C4963002660,M4294266281,0
276.0,12018.873145641377,0.0,0.0,0.0,0.0,DEBIT,C3121029405,M4011968898,0
136.0,149258.8294119494,68603.7730404056,0.0,0.0,0.0,TRANSFER,C3874836380,M616739474,1
497.0,298971.11961325613,578377.9669163936,0.0,0.0,282193.26269918936,CASH_OUT,C5511139452,M9257983801,0
37.0,241437.24383632568,32801594.388002858,8052625.188890923,1642396.5860709578,7558766.583764952,CASH_OUT,C1292217724,M2535724432,0
691.0,212490.03374892575,0.0,0.0,472448.2423256694,0.0,PAYMENT,C1505967926,M6996048447,0
15.0,1496951.5075929975,2246477.30344298,0.0,0.0,0.0,TRANSFER,C7721698380,M4267508566,1
12.0,29006.49010730353,206567.2945153013,0.0,0.0,0.0,DEBIT,C9188772308,M7806461859,0
408.0,250831.84557050158,0.0,0.0,0.0,0.0,PAYMENT,C757857678,M7983193319,0
250.0,159601.64076513104,0.0,0.0,0.0,1418769.8927797547,PAYMENT,C203433558,M283492909,0
543.0,225090.69481331637,0.0,0.0,0.0,0.0,CASH_OUT,C2216493430,M5973716660,0
257.0,262405.52850369405,0.0,0.0,1337730.648271054,2324027.1831881097,CASH_OUT,C4620828507,M9624550127,0
231.0,2534.561616252172,0.0,0.0,0.0,0.0,PAYMENT,C9516399006,M8511247280,0
715.0,435286.7677779805,3196045.846811485,0.0,0.0,0.0,CASH_OUT,C6783867666,M5563232081,1
158.0,263576.6198745898,0.0,0.0,20411.188149245805,540728.6801536063,DEBIT,C3161722489,M7388172864,0
720.0,3364675.797442374,1532251.0010508148,0.0,0.0,0.0,CASH_OUT,C210016148,M9954391804,1
204.0,8964.34974983324,0.0,34877.211685491515,0.0,0.0,DEBIT,C8886974818,M3256525796,0
689.0,11126.306844175138,0.0,0.0,0.0,0.0,PAYMENT,C6233319326,M6926166565,0
274.0,488502.1629540826,0.0,0.0,11290322.733578661,4398046.719898725,DEBIT,C6935584991,M2053817666,0
206.0,82101.4751767852,1172908.6471736466,0.0,0.0,643465.3688045313,PAYMENT,C8230841977,M7673909588,0
211.0,34653.23920672324,0.0,0.0,0.0,0.0,PAYMENT,C7160935104,M5935689462,0
212.0,429674.87439134216,0.0,0.0,1409117.2705759767,303597.3817120927,PAYMENT,C1820986508,M4326392431,0
182.0,11797.201370515242,0.0,0.0,0.0,0.0,PAYMENT,C5965728431,M7776657296,0
379.0,8883.372854070345,4165634.7424348956,0.0,0.0,0.0,PAYMENT,C5361280138,M5886922100,0
408.0,13322.894769530198,101972.8837055511,0.0,0.0,10000000.0,CASH_OUT,C5958895123,M3691207011,1
85.0,310400.8530566038,307867.6953145058,0.0,0.0,9349043.84307551,CASH_OUT,C2063580476,M2898028888,1
16.0,208374.70885076222,10973.96738717403,0.0,166673282.3991992,168058507.38,DEBIT,C6830330055,M3635759006,0
18.0,502059.5992444247,0.0,0.0,151299719.36572212,11716469.000561194,TRANSFER,C3980082994,M2332141958,0
503.0,865449.126753511,809772.1082151862,0.0,0.0,15903748.175548522,CASH_OUT,C3080720426,M343759444,1
303.0,70093.3022691548,0.0,0.0,108654.14255149463,632654.6064089243,CASH_OUT,C1684754823,M5868369812,0
187.0,94215.89007461288,0.0,0.0,0.0,0.0,TRANSFER,C9344329649,M8344235888,0
131.0,313642.9291415083,5850041.919417582,7300807.345582779,0.0,1694060.145126892,DEBIT,C5371536055,M4662166080,0
682.0,365395.63139447686,115384.88733060364,0.0,0.0,0.0,TRANSFER,C6065419368,M9915266478,1
333.0,188675.38710232254,0.0,0.0,0.0,0.0,DEBIT,C6700171726,M9401667248,0
325.0,155440.57271932779,32236.73351243667,0.0,0.0,0.0,DEBIT,C5553124912,M1364210481,0
213.0,216395.40319288618,0.0,0.0,0.0,0.0,DEBIT,C1877403365,M2226023637,0
206.0,1512.2942586302488,0.0,0.0,0.0,0.0,PAYMENT,C5600853210,M1274119679,0
730.0,88708.64858338764,91847.48450231571,0.0,325624.81680680945,0.0,TRANSFER,C3968898806,M1625100274,1
155.0,85560.31651889482,0.0,0.0,0.0,0.0,PAYMENT,C4848817053,M3373023953,0
588.0,1636900.3308224545,1077761.1484717221,0.0,0.0,0.0,CASH_OUT,C1301534935,M5270133988,1
39.0,485283.0707442625,0.0,0.0,341291.33744672005,2216033.984254403,DEBIT,C6174853716,M7923660064,0
211.0,1127499.7957578215,916866.2816875295,0.0,0.0,352664.53356231423,TRANSFER,C60219984,M1009970131,1
370.0,0.0,6329.882861441805,0.0,0.0,0.0,CASH_OUT,C7614155443,M2008323544,1
356.0,1017.2745121962848,728911.40387372,67287.89721354097,0.0,0.0,PAYMENT,C4919349980,M3382365934,0
288.0,174939.46940444774,153980.13194890626,0.0,0.0,0.0,TRANSFER,C1038838746,M4615881462,1
40.0,36146.586733550095,30937754.518536117,7499541.397927452,0.0,0.0,PAYMENT,C3958570772,M986662319,0
731.0,1725765.7900213883,1309970.1817928934,0.0,0.0,0.0,CASH_OUT,C9685067065,M3749087564,1
304.0,308307.92616115493,0.0,0.0,22109417.984441582,4853105.492778471,CASH_OUT,C7228116259,M4942000524,0
521.0,157920.8345677965,8865987.852583168,130541.84182254924,7279963.901138343,74774283.37729463,PAYMENT,C6096721285,M9339657660,0
552.0,55986.38085173764,32512.311983890904,0.0,0.0,0.0,CASH_OUT,C3209697664,M1796831590,1
