step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
135,CASH_IN,185931.77,C1270564631,5078.0,191009.77,C90149178,2023218.18,1837286.41,0,0
11,CASH_IN,212419.23,C1130961609,23917.0,236336.23,C2062841350,109283.19,0.0,0,0
540,CASH_OUT,47481.9,C1703320349,0.0,0.0,C743882634,744897.64,792379.54,0,0
254,PAYMENT,38967.86,C2080946708,212.0,0.0,M1039070336,0.0,0.0,0,0
232,CASH_OUT,615232.48,C978476874,9940.0,0.0,C1513560013,11970.77,627203.25,0,0
239,CASH_OUT,226960.34,C392033063,0.0,0.0,C499714286,3612919.29,3839879.63,0,0
235,CASH_OUT,84709.85,C1545463754,62572.18,0.0,C622870452,2848932.61,2933642.46,0,0
304,CASH_OUT,147486.02,C1312763327,202905.0,55418.98,C428708613,361902.1,509388.12,0,0
257,PAYMENT,19812.8,C364269741,35042.0,15229.2,M1520019486,0.0,0.0,0,0
95,CASH_IN,173502.39,C854296761,2928253.33,3101755.72,C743509791,1265205.02,1091702.63,0,0
33,CASH_OUT,199137.61,C1000430491,0.0,0.0,C739625468,498179.44,697317.05,0,0
280,CASH_IN,72213.67,C970967773,21500.0,93713.67,C324287324,1606133.33,1533919.67,0,0
40,PAYMENT,36834.37,C1487571557,49404.01,12569.64,M1701348964,0.0,0.0,0,0
438,CASH_OUT,455014.69,C1949729831,455014.69,0.0,C1178309251,700724.17,1155738.85,1,0
203,CASH_OUT,357849.48,C110827506,0.0,0.0,C1416048048,8495209.43,8853058.91,0,0
187,TRANSFER,956747.09,C1366575566,20373.0,0.0,C1611053041,0.0,956747.09,0,0
13,PAYMENT,5792.93,C103146240,546442.48,540649.55,M1359357466,0.0,0.0,0,0
227,TRANSFER,176007.37,C1086380273,176007.37,0.0,C1708357030,0.0,0.0,1,0
684,TRANSFER,5056134.96,C1010703924,34642.0,0.0,C158997929,302295.27,5358430.23,0,0
378,PAYMENT,13896.36,C1869924417,0.0,0.0,M943572871,0.0,0.0,0,0
616,CASH_OUT,7240965.96,C686995087,7240965.96,0.0,C893411806,0.0,7240965.96,1,0
182,CASH_IN,94097.41,C293144655,1782404.85,1876502.26,C242938392,1032595.77,938498.36,0,0
399,CASH_OUT,156885.21,C168426127,0.0,0.0,C806418780,230980.93,387866.14,0,0
380,CASH_OUT,299089.6,C953570770,39955.0,0.0,C684011852,0.0,299089.6,0,0
163,CASH_OUT,174981.3,C1264401813,31403.0,0.0,C1736675461,0.0,174981.3,0,0
18,CASH_IN,50999.52,C696934149,50973.0,101972.52,C1797045691,0.0,0.0,0,0
307,CASH_IN,256073.34,C1103046169,573683.59,829756.93,C1452535974,686173.44,430100.1,0,0
16,PAYMENT,12376.92,C1969976365,0.0,0.0,M1731463180,0.0,0.0,0,0
236,CASH_IN,283614.08,C676733666,10213998.38,10497612.47,C1687452115,717467.56,433853.48,0,0
16,PAYMENT,2361.83,C260978837,0.0,0.0,M797485262,0.0,0.0,0,0
403,TRANSFER,665337.79,C759178467,2487.0,0.0,C192917339,428376.4,1093714.18,0,0
707,PAYMENT,24261.18,C1576475548,255625.0,231363.82,M930293028,0.0,0.0,0,0
140,CASH_OUT,121730.94,C993704638,0.0,0.0,C1432374808,152165.16,273896.1,0,0
234,CASH_OUT,379626.31,C1322394609,8993.0,0.0,C966704622,4297440.14,4677066.45,0,0
189,CASH_IN,170722.38,C1719821412,22328.0,193050.38,C921099964,4201981.33,4031258.95,0,0
134,CASH_OUT,138435.1,C669302008,103388.0,0.0,C2109193585,412937.02,551372.12,0,0
403,PAYMENT,17080.78,C1684186421,0.0,0.0,M274039442,0.0,0.0,0,0
546,CASH_IN,49959.65,C260667796,5987853.67,6037813.32,C1534862051,2003733.64,1953773.99,0,0
190,PAYMENT,5995.7,C2010688271,19314.0,13318.3,M1356925132,0.0,0.0,0,0
322,PAYMENT,38616.35,C514027768,26253.81,0.0,M2070728613,0.0,0.0,0,0
154,CASH_OUT,69474.36,C1792359320,0.0,0.0,C2126856079,94806.18,164280.54,0,0
251,PAYMENT,38543.35,C478876618,195534.76,156991.41,M753060676,0.0,0.0,0,0
483,CASH_OUT,526119.49,C1055498407,526119.49,0.0,C277547037,340510.43,866629.92,1,0
160,PAYMENT,43395.1,C2147423750,1149.0,0.0,M1527805113,0.0,0.0,0,0
595,CASH_OUT,366104.9,C1670212490,83596.0,0.0,C386266315,15195.0,381299.9,0,0
705,CASH_IN,138994.62,C871849346,1910314.43,2049309.05,C58045896,3761973.38,3622978.76,0,0
235,CASH_OUT,228368.08,C1857753401,0.0,0.0,C1268174896,493146.31,721514.39,0,0
184,CASH_OUT,90346.05,C1977671601,90346.05,0.0,C1902927985,532789.09,623135.14,1,0
258,CASH_IN,319191.29,C832042719,27958.0,347149.29,C631849314,89294.38,0.0,0,0
538,PAYMENT,33298.23,C1981947830,42194.04,8895.81,M742104384,0.0,0.0,0,0
184,PAYMENT,1779.66,C1612346881,0.0,0.0,M1227067770,0.0,0.0,0,0
1,CASH_OUT,235238.66,C1499825229,235238.66,0.0,C2100440237,0.0,235238.66,1,0
281,PAYMENT,9378.81,C446767074,0.0,0.0,M2092804215,0.0,0.0,0,0
163,CASH_IN,271938.55,C984523540,20067798.76,20339737.31,C1815545543,1378449.58,1106511.03,0,0
474,PAYMENT,4825.23,C549158341,523219.15,518393.92,M979597644,0.0,0.0,0,0
359,TRANSFER,3813376.89,C1417773638,112136.04,0.0,C637846044,5668116.36,9481493.25,0,0
238,TRANSFER,134313.22,C781397101,134313.22,0.0,C273071988,0.0,0.0,1,0
251,PAYMENT,20862.64,C1212222495,200171.0,179308.36,M1074191917,0.0,0.0,0,0
180,PAYMENT,3649.81,C94148084,81953.0,78303.19,M473382272,0.0,0.0,0,0
209,CASH_OUT,260110.39,C427687969,0.0,0.0,C935845697,2093242.41,2353352.79,0,0
259,CASH_OUT,248071.56,C1968752639,248071.56,0.0,C2133429010,81265.48,329337.03,1,0
377,PAYMENT,20930.45,C1607079996,451840.21,430909.76,M271920889,0.0,0.0,0,0
11,CASH_OUT,276072.7,C302278965,5090.0,0.0,C1762730828,106.0,383867.89,0,0
285,PAYMENT,5794.81,C823510888,22385.0,16590.19,M1117352661,0.0,0.0,0,0
210,CASH_OUT,244297.24,C1623049541,431249.16,186951.92,C975452336,5284259.42,5935868.5,0,0
9,CASH_OUT,132653.48,C1969858067,0.0,0.0,C1391646952,210044.37,270168.99,0,0
490,PAYMENT,4666.01,C1128399234,680430.77,675764.76,M1296848895,0.0,0.0,0,0
379,TRANSFER,8317724.27,C2084166173,8317724.27,0.0,C1399946131,0.0,0.0,1,0
19,CASH_OUT,1802.24,C149951891,159.0,0.0,C1694707641,0.0,98059.67,0,0
347,CASH_OUT,18229.58,C1372422681,33050.0,14820.42,C781804768,847291.42,865521.01,0,0
374,CASH_OUT,390507.1,C1417331236,0.0,0.0,C147867831,3281766.55,3672273.64,0,0
12,CASH_IN,198256.97,C1370618789,89326.0,287582.97,C547729386,0.0,0.0,0,0
35,CASH_IN,386487.37,C368120633,11153166.88,11539654.24,C1514087105,530550.56,144063.19,0,0
443,TRANSFER,43159.0,C1373322164,43159.0,0.0,C159626180,0.0,0.0,1,0
172,CASH_OUT,1116508.49,C45204109,1116508.49,0.0,C500640535,4052464.84,5168973.32,1,0
237,CASH_OUT,80591.67,C1115600192,0.0,0.0,C1543521210,2704932.86,2785524.52,0,0
594,PAYMENT,12982.64,C1228331239,5063.0,0.0,M108084963,0.0,0.0,0,0
10,CASH_IN,22786.17,C27418457,3288491.36,3311277.54,C1144070975,2501114.96,2364068.61,0,0
280,CASH_OUT,47244.06,C705956796,0.0,0.0,C273092178,148540.39,195784.45,0,0
413,CASH_OUT,438983.45,C1890267069,438983.45,0.0,C254366528,26861.84,465845.29,1,0
12,CASH_IN,310427.12,C1145919481,113119.0,423546.12,C1757110207,0.0,0.0,0,0
201,PAYMENT,9291.22,C427249180,45968.21,36676.99,M1127755633,0.0,0.0,0,0
238,CASH_OUT,134313.22,C1169467262,134313.22,0.0,C855760183,0.0,134313.22,1,0
279,PAYMENT,25144.71,C1775348969,0.0,0.0,M875665678,0.0,0.0,0,0
333,CASH_IN,79234.21,C964545701,11947321.94,12026556.15,C988981617,148661.84,69427.64,0,0
323,PAYMENT,19632.4,C857977676,168703.66,149071.25,M1707630234,0.0,0.0,0,0
414,CASH_OUT,298384.21,C1678582584,298384.21,0.0,C2097786726,77405.99,375790.2,1,0
254,PAYMENT,10254.16,C1983983797,381506.09,371251.94,M1521364568,0.0,0.0,0,0
180,PAYMENT,20980.95,C499051687,232.0,0.0,M1964765965,0.0,0.0,0,0
408,PAYMENT,24507.55,C878619034,288.94,0.0,M1767022678,0.0,0.0,0,0
38,PAYMENT,10079.42,C1894376391,253737.57,243658.14,M779391175,0.0,0.0,0,0
322,CASH_OUT,266934.67,C1092956271,0.0,0.0,C1336345075,1042452.81,1309387.48,0,0
284,PAYMENT,6866.65,C2092478289,549.0,0.0,M810420146,0.0,0.0,0,0
139,PAYMENT,27113.63,C274755504,205063.0,177949.37,M1534844652,0.0,0.0,0,0
324,CASH_OUT,133766.23,C1860489330,711559.72,577793.49,C290284185,1469759.76,1603525.99,0,0
400,PAYMENT,22359.22,C1699145557,0.0,0.0,M46132332,0.0,0.0,0,0
403,TRANSFER,2178303.49,C128992115,2178303.49,0.0,C1283463094,0.0,0.0,1,0
154,CASH_OUT,7887.7,C8503275,0.0,0.0,C1093522563,1056730.3,1064618.0,0,0
153,CASH_OUT,412511.32,C1575731939,412511.32,0.0,C33412994,41026.29,453537.61,1,0
40,TRANSFER,754581.61,C1973700203,568716.0,0.0,C405688685,2085630.19,2840211.8,0,0
260,CASH_OUT,64588.94,C225338470,29832.0,0.0,C363201943,140262.33,204851.27,0,0
398,CASH_OUT,9725837.08,C792281006,9725837.08,0.0,C416165291,160684.93,9886522.01,1,0
404,PAYMENT,16200.26,C592904345,0.0,0.0,M1037017890,0.0,0.0,0,0
680,CASH_OUT,10000000.0,C466387318,10000000.0,0.0,C1396306912,0.0,10000000.0,1,0
136,PAYMENT,10046.33,C526200616,122.0,0.0,M473933246,0.0,0.0,0,0
158,CASH_IN,235923.86,C1726653191,45858.21,281782.08,C2109710461,406642.37,170718.51,0,0
140,PAYMENT,5271.15,C108032044,46529.0,41257.85,M1654853993,0.0,0.0,0,0
156,PAYMENT,11038.42,C2109688634,167.0,0.0,M1858794766,0.0,0.0,0,0
155,CASH_OUT,148933.4,C1487575235,14393.0,0.0,C589348134,3167200.5,3316133.9,0,0
625,CASH_OUT,249749.05,C1809515003,249749.05,0.0,C1837079929,0.0,249749.05,1,0
64,TRANSFER,17051.69,C759912226,17051.69,0.0,C287309829,0.0,0.0,1,0
252,CASH_OUT,23452.71,C1779249788,0.0,0.0,C642992320,1597554.81,1621007.52,0,0
13,CASH_OUT,165315.05,C1215985790,471508.0,306192.95,C1258468935,0.0,165315.05,0,0
733,CASH_OUT,905919.58,C845679365,905919.58,0.0,C232109757,82944.63,988864.21,1,0
741,CASH_OUT,0.0,C312737633,0.0,0.0,C1400061387,267522.87,267522.87,1,0
139,CASH_OUT,307389.25,C431338385,0.0,0.0,C489237137,617222.86,924612.11,0,0
60,CASH_OUT,40486.25,C1413149184,40486.25,0.0,C713338583,4716889.9,4757376.15,1,0
727,CASH_OUT,815384.83,C1882634733,815384.83,0.0,C1883460887,1620575.26,2435960.09,1,0
203,PAYMENT,13894.39,C375638389,289946.02,276051.63,M378753430,0.0,0.0,0,0
276,PAYMENT,5020.9,C437426133,0.0,0.0,M1690110314,0.0,0.0,0,0
15,CASH_OUT,181498.76,C1937833346,6422.0,0.0,C713544719,71844.63,275776.76,0,0
259,TRANSFER,507521.42,C1428068885,507521.42,0.0,C883314013,0.0,0.0,1,0
347,CASH_IN,165849.39,C294460485,111372.0,277221.39,C2131116374,26748.76,0.0,0,0
378,CASH_OUT,183247.52,C1669860711,480.0,0.0,C165959218,1099547.11,1282794.63,0,0
278,PAYMENT,4651.66,C1720288045,0.0,0.0,M649584782,0.0,0.0,0,0
227,CASH_OUT,71954.82,C76155601,0.0,0.0,C97767238,564180.33,636135.15,0,0
164,TRANSFER,276042.59,C1933312509,276042.59,0.0,C864512280,0.0,0.0,1,0
237,CASH_OUT,87250.03,C1543275743,0.0,0.0,C139422286,2075912.87,2163162.9,0,0
282,CASH_OUT,371669.59,C1778038801,371669.59,0.0,C1836007959,1636.52,373306.12,1,0
18,CASH_OUT,172838.06,C678820764,358010.0,185171.94,C1994908118,3019.17,175857.23,0,0
376,TRANSFER,248123.95,C551643409,248123.95,0.0,C634586560,0.0,0.0,1,0
37,PAYMENT,3423.05,C1091206153,1213824.82,1210401.78,M1545778432,0.0,0.0,0,0
537,TRANSFER,340119.98,C1649956184,340119.98,0.0,C2125667405,0.0,0.0,1,0
233,CASH_OUT,72448.07,C38659972,0.0,0.0,C1698031629,521587.04,594035.11,0,0
226,PAYMENT,9617.51,C1937598732,8153.0,0.0,M1790421243,0.0,0.0,0,0
347,CASH_OUT,105237.65,C428475248,20134.0,0.0,C1561861188,0.0,105237.65,0,0
281,CASH_OUT,1030417.74,C1500009160,1030417.74,0.0,C1683886957,0.0,1030417.74,1,0
284,CASH_OUT,35727.93,C1322152929,1536.0,0.0,C857279060,1567155.26,1602883.19,0,0
20,CASH_IN,67558.03,C2001931244,6944957.96,7012515.99,C975681160,1266896.33,1340040.32,0,0
36,PAYMENT,13634.72,C116969688,91993.0,78358.28,M621223167,0.0,0.0,0,0
588,TRANSFER,1064425.7,C875659264,1064425.7,0.0,C656468700,0.0,0.0,1,0
403,CASH_OUT,88777.62,C1742235541,179.0,0.0,C1896221738,2192157.68,2280935.31,0,0
350,CASH_IN,19459.6,C1373480272,7004972.83,7024432.42,C1464904046,1219950.46,1200490.87,0,0
596,CASH_OUT,322588.49,C641774314,0.0,0.0,C2083728420,721191.4,1043779.89,0,0
402,CASH_OUT,95107.25,C1275933710,0.0,0.0,C931627498,1309439.02,1404546.27,0,0
43,CASH_OUT,125652.32,C1659675009,20346.0,0.0,C842014000,1591759.56,2872064.73,0,0
134,CASH_OUT,304909.02,C1463124583,0.0,0.0,C1554540309,16183003.27,16487912.29,0,0
157,CASH_OUT,474450.09,C1369592440,0.0,0.0,C158516593,2450273.55,2924723.64,0,0
393,DEBIT,3168.12,C1680484681,51865.4,48697.28,C2111541400,153591.09,156759.21,0,0
372,PAYMENT,22407.65,C997464574,0.0,0.0,M1801959364,0.0,0.0,0,0
493,PAYMENT,25460.43,C619521666,29776.0,4315.57,M1637783590,0.0,0.0,0,0
228,CASH_IN,222349.93,C2061405959,26974.0,249323.93,C1811947572,344159.98,121810.04,0,0
237,CASH_OUT,3924102.18,C390716812,3924102.18,0.0,C1387545582,0.0,3924102.18,1,0
305,CASH_OUT,117515.41,C1985619314,9435.0,0.0,C1158714463,0.0,117515.41,0,0
393,TRANSFER,1484061.45,C1234041678,0.0,0.0,C523720233,2759124.1,4243185.54,0,0
355,PAYMENT,13698.71,C92357919,313057.0,299358.29,M1730100095,0.0,0.0,0,0
236,CASH_OUT,41663.47,C77257572,0.0,0.0,C787781118,1702851.31,1744514.79,0,0
400,TRANSFER,3338954.98,C1902903963,0.0,0.0,C294463412,9361343.05,12700298.03,0,0
346,CASH_OUT,143096.99,C1075790891,170.0,0.0,C25920750,0.0,143096.99,0,0
109,CASH_OUT,252417.45,C230861644,252417.45,0.0,C793059779,401309.51,653726.95,1,0
335,PAYMENT,5106.14,C932089005,10754.0,5647.86,M83971755,0.0,0.0,0,0
395,PAYMENT,6039.62,C331485798,250248.98,244209.36,M2134383034,0.0,0.0,0,0
396,CASH_OUT,112484.78,C1573514665,2228.0,0.0,C417416016,372615.48,485100.25,0,0
380,CASH_OUT,9146.82,C523748927,15004.0,5857.18,C2092889431,256328.01,265474.84,0,0
594,CASH_IN,355077.74,C1007415518,0.0,355077.74,C686904438,3149408.32,2794330.58,0,0
43,CASH_OUT,15023.92,C956947205,42167.0,27143.08,C1688264927,152261.32,167285.24,0,0
19,PAYMENT,1089.61,C1503774797,0.0,0.0,M1746354544,0.0,0.0,0,0
397,CASH_OUT,113050.69,C953063546,0.0,0.0,C348879706,421531.84,534582.53,0,0
228,PAYMENT,13424.84,C1027532954,0.0,0.0,M2013393198,0.0,0.0,0,0
158,CASH_OUT,188334.28,C829143429,0.0,0.0,C1446568863,210197.27,398531.55,0,0
235,PAYMENT,1810.9,C1098409939,253763.65,251952.76,M698662631,0.0,0.0,0,0
706,CASH_OUT,934590.45,C383644087,934590.45,0.0,C628228012,981576.29,1916166.73,1,0
649,CASH_OUT,963966.56,C164247053,963966.56,0.0,C5335612,0.0,963966.56,1,0
227,TRANSFER,821236.82,C1323954293,11399.0,0.0,C1099833102,212436.36,1219899.32,0,0
373,CASH_OUT,340725.63,C1470625155,0.0,0.0,C432092862,381285.43,722011.06,0,0
12,CASH_OUT,250959.2,C404157518,1106.0,0.0,C1703604917,436.32,251395.53,0,0
193,TRANSFER,660746.19,C1587691701,660746.19,0.0,C437134310,0.0,0.0,1,0
447,TRANSFER,834592.4,C1391274777,834592.4,0.0,C1330816547,0.0,0.0,1,0
337,TRANSFER,623152.72,C462257354,623152.72,0.0,C565177857,0.0,0.0,1,0
152,TRANSFER,389275.23,C1566001424,389275.23,0.0,C421137084,0.0,0.0,1,0
589,PAYMENT,10824.77,C1700634496,0.0,0.0,M21387318,0.0,0.0,0,0
586,CASH_OUT,245991.5,C1152264725,245991.5,0.0,C552488033,54630.66,300622.16,1,0
393,PAYMENT,16506.64,C157135535,80679.0,64172.36,M2086692904,0.0,0.0,0,0
183,CASH_IN,570503.34,C1976567626,40101.0,610604.34,C1176483839,0.0,0.0,0,0
350,CASH_IN,57762.33,C312871744,1759654.6,1817416.92,C1824834108,8685684.56,8627922.23,0,0
71,TRANSFER,91691.75,C1715084286,91691.75,0.0,C415375205,0.0,0.0,1,0
583,TRANSFER,2149658.47,C1696909244,2149658.47,0.0,C1197995653,0.0,0.0,1,0
472,TRANSFER,2739869.62,C957619820,2739869.62,0.0,C1424435329,0.0,0.0,1,0
489,CASH_OUT,4241.44,C21638411,4241.44,0.0,C1781045188,256363.03,260604.47,1,0
38,CASH_OUT,577418.98,C1907944035,0.0,0.0,C541373010,0.0,577418.98,1,0
686,CASH_OUT,57407.34,C612605026,11347.0,0.0,C1034030587,14024265.72,14081673.06,0,0
136,CASH_IN,321239.99,C1057119007,7289434.44,7610674.43,C672082411,1867973.69,1546733.7,0,0
401,PAYMENT,5929.45,C1211040805,0.0,0.0,M457259389,0.0,0.0,0,0
403,CASH_IN,266910.41,C879392645,5097366.94,5364277.35,C1995309847,18769863.5,18502953.09,0,0
6,TRANSFER,26768.5,C457596841,26768.5,0.0,C1956477953,0.0,0.0,1,0
723,CASH_OUT,6199009.0,C935658927,6199009.0,0.0,C1938522935,938804.47,7137813.47,1,0
372,CASH_IN,92134.98,C1447874245,10141.0,102275.98,C1051213297,36441.93,30059.48,0,0
538,PAYMENT,9877.28,C1213874342,0.0,0.0,M240759519,0.0,0.0,0,0
193,CASH_OUT,266351.6,C1473906713,266351.6,0.0,C1133952211,0.0,266351.6,1,0
16,CASH_OUT,565613.97,C1506695672,261228.0,0.0,C79084498,284659.55,850273.52,0,0
154,TRANSFER,377028.84,C317799734,0.0,0.0,C2003496532,2615576.21,2992605.05,0,0
303,CASH_IN,167488.73,C874940974,8536956.59,8704445.32,C666418970,1387859.39,1220370.66,0,0
260,CASH_OUT,56484.74,C514434854,108808.27,52323.54,C1395177907,325148.88,381633.61,0,0
485,CASH_OUT,1425802.24,C1247391276,1425802.24,0.0,C2010547624,3978784.16,5404586.4,1,0
209,CASH_IN,50446.68,C292437453,1880614.92,1931061.6,C789067205,75861.58,25414.9,0,0
375,PAYMENT,7405.54,C1666417475,0.0,0.0,M1866936194,0.0,0.0,0,0
222,CASH_OUT,1388774.78,C1239064572,1388774.78,0.0,C634051834,411942.91,1800717.69,1,0
249,TRANSFER,4720554.95,C1305598780,4720554.95,0.0,C1860004180,0.0,0.0,1,0
234,CASH_IN,371198.86,C1312779452,12525600.71,12896799.58,C1746523349,558521.49,187322.62,0,0
131,CASH_IN,270091.28,C1165360253,16559696.27,16829787.55,C672884242,406246.71,136155.43,0,0
188,PAYMENT,5922.57,C459414778,10283.0,4360.43,M1079341601,0.0,0.0,0,0
306,CASH_OUT,109505.46,C364596614,0.0,0.0,C1812115139,9593122.9,9702628.37,0,0
254,TRANSFER,511415.72,C1718481298,0.0,0.0,C1231543822,578783.4,1090199.13,0,0
132,PAYMENT,15816.65,C539021363,0.0,0.0,M838613500,0.0,0.0,0,0
373,CASH_OUT,152314.49,C1045010197,152314.49,0.0,C1827976569,144953.35,297267.84,1,0
402,PAYMENT,5589.57,C1549450320,48347.53,42757.96,M78417139,0.0,0.0,0,0
727,TRANSFER,276298.49,C2044117692,276298.49,0.0,C71460104,0.0,0.0,1,0
426,CASH_IN,283.6,C1811800344,5996440.38,5996723.97,C97261318,1696189.39,1695905.79,0,0
15,CASH_OUT,406017.18,C1479185931,0.0,0.0,C880730941,1513950.54,1919967.72,0,0
355,CASH_OUT,177216.73,C1470124097,0.0,0.0,C1525696737,1035903.59,1213120.32,0,0
333,PAYMENT,32207.88,C783383646,31835.0,0.0,M1688514875,0.0,0.0,0,0
273,CASH_OUT,310477.79,C410222713,72059.0,0.0,C503457821,689315.46,999793.25,0,0
260,CASH_IN,157734.84,C1552672496,16714858.45,16872593.29,C1087363354,379095.61,221360.77,0,0
306,CASH_OUT,239380.73,C1985454944,0.0,0.0,C160396108,939348.73,1178729.47,0,0
192,PAYMENT,10339.68,C1357698586,9211.0,0.0,M2114544892,0.0,0.0,0,0
302,TRANSFER,1117326.81,C1653827828,6053.0,0.0,C723898004,351084.09,1468410.9,0,0
352,CASH_IN,209697.74,C158336934,1945763.62,2155461.36,C1002703519,5315117.75,5105420.01,0,0
35,PAYMENT,22804.93,C1774451797,0.0,0.0,M766297664,0.0,0.0,0,0
209,PAYMENT,10907.11,C2028705027,31038.0,20130.89,M1979830114,0.0,0.0,0,0
333,TRANSFER,2243379.63,C1518240201,0.0,0.0,C1997720696,3852972.33,6096351.96,0,0
155,CASH_IN,100862.24,C1966790403,105803.0,206665.24,C1068770657,21344.0,0.0,0,0
736,CASH_OUT,1314660.84,C1660278884,1314660.84,0.0,C464467238,0.0,1314660.84,1,0
44,PAYMENT,1013.38,C904853665,0.0,0.0,M1487321073,0.0,0.0,0,0
712,TRANSFER,367207.98,C1594841264,367207.98,0.0,C388733782,0.0,0.0,1,0
311,TRANSFER,6558087.93,C1050618331,6558087.93,0.0,C1361886731,0.0,0.0,1,0
236,PAYMENT,4119.31,C1617919851,20.0,0.0,M130644819,0.0,0.0,0,0
203,PAYMENT,8608.48,C2024443867,157.0,0.0,M515638372,0.0,0.0,0,0
177,TRANSFER,68536.24,C1139422478,68536.24,0.0,C248138217,0.0,0.0,1,0
94,PAYMENT,17130.55,C1624730030,0.0,0.0,M1977611523,0.0,0.0,0,0
345,CASH_OUT,62054.69,C1837229072,0.0,0.0,C905356846,133891.78,195946.47,0,0
153,TRANSFER,349024.1,C137691211,0.0,0.0,C282709601,462657.37,811681.47,0,0
407,CASH_OUT,25703.53,C1889029389,0.0,0.0,C1710155693,22952251.22,22977954.75,0,0
384,CASH_IN,93882.34,C360877628,9554675.43,9648557.77,C926906767,261626.27,167743.93,0,0
353,CASH_OUT,138122.03,C1787400174,0.0,0.0,C334056451,190970.64,329092.67,0,0
349,TRANSFER,498417.85,C907444924,5044.0,0.0,C1742056472,6845661.25,7344079.1,0,0
14,CASH_OUT,10545.63,C82422778,104563.0,94017.37,C1823661697,0.0,10545.63,0,0
625,CASH_OUT,2654302.46,C2084273569,2654302.46,0.0,C1817408357,1429770.91,4084073.37,1,0
39,CASH_IN,60087.12,C1915627820,20024808.65,20084895.77,C706869996,173858.67,113771.54,0,0
354,CASH_OUT,44818.62,C763390318,0.0,0.0,C1928491428,999734.79,1044553.41,0,0
250,PAYMENT,11436.94,C1496523675,12197.0,760.06,M1031767141,0.0,0.0,0,0
44,CASH_OUT,16727.86,C1526489290,0.0,0.0,C177522781,3858865.29,3440116.43,0,0
201,CASH_IN,138188.42,C881002549,4295192.4,4433380.82,C1894639323,621915.72,483727.3,0,0
418,CASH_OUT,452261.67,C366045175,452261.67,0.0,C1443885284,577217.57,1029479.24,1,0
580,CASH_OUT,282500.69,C750260053,282500.69,0.0,C1495197432,27806.82,310307.51,1,0
163,CASH_IN,218730.6,C1467456761,6143513.82,6362244.42,C1303240584,363181.28,144450.68,0,0
185,CASH_IN,104618.77,C1391196085,611154.24,715773.01,C1875540277,1186248.14,1081629.37,0,0
44,CASH_OUT,82206.73,C322646777,398671.93,316465.2,C790798176,2887274.84,2969481.57,0,0
130,CASH_OUT,700368.77,C1269067922,0.0,0.0,C1015594741,1705997.54,2406366.31,0,0
168,PAYMENT,14045.2,C1011115896,2626.0,0.0,M823222160,0.0,0.0,0,0
17,CASH_IN,98367.18,C1570835069,2391893.44,2490260.62,C279730708,2444670.58,2346303.39,0,0
186,CASH_OUT,117639.37,C1225777611,0.0,0.0,C1232506270,2616241.45,2733880.81,0,0
237,PAYMENT,8636.36,C334647079,146.0,0.0,M464701733,0.0,0.0,0,0
741,TRANSFER,10000000.0,C1111699947,35674547.89,25674547.89,C949015157,0.0,0.0,1,0
328,TRANSFER,2137134.15,C1999096176,2137134.15,0.0,C136063013,0.0,0.0,1,0
332,CASH_OUT,86117.13,C2089607393,20939.0,0.0,C2026614519,3997270.04,4083387.17,0,0
130,CASH_OUT,1494432.21,C735684642,1494432.21,0.0,C653403017,0.0,1494432.21,1,0
38,CASH_OUT,180530.93,C22405182,22297.0,0.0,C23663274,0.0,180530.93,0,0
328,PAYMENT,46955.38,C870779320,10039.0,0.0,M1183945508,0.0,0.0,0,0
522,PAYMENT,7873.98,C429414608,0.0,0.0,M1379862114,0.0,0.0,0,0
277,CASH_OUT,245576.35,C1833565461,121.0,0.0,C973058250,807857.98,1053434.33,0,0
140,PAYMENT,21445.83,C914995232,14161.0,0.0,M1687221570,0.0,0.0,0,0
235,PAYMENT,13510.79,C555053395,0.0,0.0,M62345441,0.0,0.0,0,0
526,CASH_OUT,377038.53,C774105103,377038.53,0.0,C1018085685,105508.48,482547.01,1,0
487,TRANSFER,1205760.86,C1553540945,1205760.86,0.0,C758612821,0.0,0.0,1,0
485,TRANSFER,277485.25,C1505030258,277485.25,0.0,C275418011,0.0,0.0,1,0
621,CASH_OUT,6961359.11,C1493356883,6961359.11,0.0,C1018094825,1734492.77,8695851.88,1,0
329,CASH_OUT,232585.8,C1655164578,165562.0,0.0,C1851618879,2026650.21,2259236.01,0,0
16,PAYMENT,2508.1,C890572729,0.0,0.0,M884310279,0.0,0.0,0,0
333,CASH_IN,172077.73,C1746358330,7519418.86,7691496.59,C256531377,4687399.44,4515321.71,0,0
285,CASH_OUT,202986.14,C1524886988,87513.0,0.0,C343849370,0.0,202986.14,0,0
307,CASH_OUT,59891.12,C84643645,0.0,0.0,C659313679,214921.73,274812.84,0,0
350,CASH_OUT,177833.32,C804680569,25580.0,0.0,C1655890399,0.0,177833.32,0,0
403,PAYMENT,434.43,C1200496301,165761.79,165327.35,M125833156,0.0,0.0,0,0
401,CASH_OUT,68427.55,C1289626703,0.0,0.0,C245668596,9508231.69,9576659.24,0,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1,0
